Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","404","Kenya","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","1372.73","E","Estimated value",""
"TCL","Crops and livestock products","404","Kenya","5910","Export quantity","0141","Soya beans","2023","2023","t","22.61","A","Official figure",""
"TCL","Crops and livestock products","404","Kenya","5910","Export quantity","01234","Tomatoes","2023","2023","t","33028.77","A","Official figure",""
"TCL","Crops and livestock products","404","Kenya","5910","Export quantity","0111","Wheat","2023","2023","t","19348.67","A","Official figure",""
"TCL","Crops and livestock products","414","Kuwait","5910","Export quantity","01312","Bananas","2023","2023","t","190.72","I","Imputed value",""
"TCL","Crops and livestock products","414","Kuwait","5910","Export quantity","01640","Cocoa beans","2023","2023","t","0.19","A","Official figure",""
"TCL","Crops and livestock products","414","Kuwait","5910","Export quantity","01610","Coffee, green","2023","2023","t","146","I","Imputed value",""
"TCL","Crops and livestock products","414","Kuwait","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","118.1","E","Estimated value",""
"TCL","Crops and livestock products","414","Kuwait","5910","Export quantity","01234","Tomatoes","2023","2023","t","217.65","I","Imputed value",""
"TCL","Crops and livestock products","414","Kuwait","5910","Export quantity","0111","Wheat","2023","2023","t","0","A","Official figure",""
"TCL","Crops and livestock products","417","Kyrgyzstan","5910","Export quantity","01312","Bananas","2023","2023","t","39.36","A","Official figure",""
"TCL","Crops and livestock products","417","Kyrgyzstan","5910","Export quantity","0112","Maize (corn)","2023","2023","t","16573.06","A","Official figure",""
"TCL","Crops and livestock products","417","Kyrgyzstan","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","409.28","E","Estimated value",""
"TCL","Crops and livestock products","417","Kyrgyzstan","5910","Export quantity","01234","Tomatoes","2023","2023","t","785.72","A","Official figure",""
"TCL","Crops and livestock products","418","Lao People's Democratic Republic","5910","Export quantity","01312","Bananas","2023","2023","t","69742.32","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","418","Lao People's Democratic Republic","5910","Export quantity","01610","Coffee, green","2023","2023","t","19117.67","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","418","Lao People's Democratic Republic","5910","Export quantity","0112","Maize (corn)","2023","2023","t","171456.26","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","418","Lao People's Democratic Republic","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","33246.16","E","Estimated value",""
"TCL","Crops and livestock products","418","Lao People's Democratic Republic","5910","Export quantity","0141","Soya beans","2023","2023","t","0.01","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","418","Lao People's Democratic Republic","5910","Export quantity","01234","Tomatoes","2023","2023","t","0.04","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","428","Latvia","5910","Export quantity","01312","Bananas","2023","2023","t","22425.81","A","Official figure",""
"TCL","Crops and livestock products","428","Latvia","5910","Export quantity","01640","Cocoa beans","2023","2023","t","24.03","A","Official figure",""
"TCL","Crops and livestock products","428","Latvia","5910","Export quantity","01610","Coffee, green","2023","2023","t","392.89","A","Official figure",""
"TCL","Crops and livestock products","428","Latvia","5910","Export quantity","0112","Maize (corn)","2023","2023","t","286235.07","A","Official figure",""
"TCL","Crops and livestock products","428","Latvia","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","2059.98","E","Estimated value",""
"TCL","Crops and livestock products","428","Latvia","5910","Export quantity","0141","Soya beans","2023","2023","t","2035.72","A","Official figure",""
"TCL","Crops and livestock products","428","Latvia","5910","Export quantity","01234","Tomatoes","2023","2023","t","7846.21","A","Official figure",""
"TCL","Crops and livestock products","428","Latvia","5910","Export quantity","0111","Wheat","2023","2023","t","2362606.1","A","Official figure",""
"TCL","Crops and livestock products","422","Lebanon","5910","Export quantity","01312","Bananas","2023","2023","t","28701.53","I","Imputed value",""
"TCL","Crops and livestock products","422","Lebanon","5910","Export quantity","01640","Cocoa beans","2023","2023","t","0.05","A","Official figure",""
"TCL","Crops and livestock products","422","Lebanon","5910","Export quantity","01610","Coffee, green","2023","2023","t","920.43","I","Imputed value",""
"TCL","Crops and livestock products","422","Lebanon","5910","Export quantity","0112","Maize (corn)","2023","2023","t","9189.22","I","Imputed value",""
"TCL","Crops and livestock products","422","Lebanon","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","4557.59","E","Estimated value",""
"TCL","Crops and livestock products","422","Lebanon","5910","Export quantity","01234","Tomatoes","2023","2023","t","122.4","I","Imputed value",""
"TCL","Crops and livestock products","422","Lebanon","5910","Export quantity","0111","Wheat","2023","2023","t","3218.27","I","Imputed value",""
"TCL","Crops and livestock products","426","Lesotho","5910","Export quantity","0112","Maize (corn)","2023","2023","t","37.62","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","430","Liberia","5910","Export quantity","01640","Cocoa beans","2023","2023","t","1447.29","A","Official figure",""
"TCL","Crops and livestock products","430","Liberia","5910","Export quantity","01610","Coffee, green","2023","2023","t","2.4","A","Official figure",""
"TCL","Crops and livestock products","434","Libya","5910","Export quantity","01610","Coffee, green","2023","2023","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","434","Libya","5910","Export quantity","0112","Maize (corn)","2023","2023","t","0.31","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","434","Libya","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","0.57","E","Estimated value",""
"TCL","Crops and livestock products","434","Libya","5910","Export quantity","0141","Soya beans","2023","2023","t","0.12","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","434","Libya","5910","Export quantity","0111","Wheat","2023","2023","t","0.03","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","440","Lithuania","5910","Export quantity","01312","Bananas","2023","2023","t","8202.59","A","Official figure",""
"TCL","Crops and livestock products","440","Lithuania","5910","Export quantity","01640","Cocoa beans","2023","2023","t","149.93","A","Official figure",""
"TCL","Crops and livestock products","440","Lithuania","5910","Export quantity","01610","Coffee, green","2023","2023","t","1515.44","A","Official figure",""
"TCL","Crops and livestock products","440","Lithuania","5910","Export quantity","0112","Maize (corn)","2023","2023","t","145123.43","A","Official figure",""
"TCL","Crops and livestock products","440","Lithuania","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","14987.39","E","Estimated value",""
"TCL","Crops and livestock products","440","Lithuania","5910","Export quantity","0141","Soya beans","2023","2023","t","716.79","A","Official figure",""
"TCL","Crops and livestock products","440","Lithuania","5910","Export quantity","01234","Tomatoes","2023","2023","t","2412.24","A","Official figure",""
"TCL","Crops and livestock products","440","Lithuania","5910","Export quantity","0111","Wheat","2023","2023","t","3704409.45","A","Official figure",""
"TCL","Crops and livestock products","442","Luxembourg","5910","Export quantity","01312","Bananas","2023","2023","t","314.63","A","Official figure",""
"TCL","Crops and livestock products","442","Luxembourg","5910","Export quantity","01640","Cocoa beans","2023","2023","t","0.13","A","Official figure",""
"TCL","Crops and livestock products","442","Luxembourg","5910","Export quantity","01610","Coffee, green","2023","2023","t","125.24","A","Official figure",""
"TCL","Crops and livestock products","442","Luxembourg","5910","Export quantity","0112","Maize (corn)","2023","2023","t","7228.23","A","Official figure",""
"TCL","Crops and livestock products","442","Luxembourg","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","159.63","E","Estimated value",""
"TCL","Crops and livestock products","442","Luxembourg","5910","Export quantity","0141","Soya beans","2023","2023","t","21.48","A","Official figure",""
"TCL","Crops and livestock products","442","Luxembourg","5910","Export quantity","01234","Tomatoes","2023","2023","t","556.55","A","Official figure",""
"TCL","Crops and livestock products","442","Luxembourg","5910","Export quantity","0111","Wheat","2023","2023","t","25619.69","A","Official figure",""
"TCL","Crops and livestock products","450","Madagascar","5910","Export quantity","01312","Bananas","2023","2023","t","45.1","A","Official figure",""
"TCL","Crops and livestock products","450","Madagascar","5910","Export quantity","01640","Cocoa beans","2023","2023","t","11616.8","A","Official figure",""
"TCL","Crops and livestock products","450","Madagascar","5910","Export quantity","01610","Coffee, green","2023","2023","t","60.6","A","Official figure",""
"TCL","Crops and livestock products","450","Madagascar","5910","Export quantity","0112","Maize (corn)","2023","2023","t","27.93","A","Official figure",""
"TCL","Crops and livestock products","450","Madagascar","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","2.5","E","Estimated value",""
"TCL","Crops and livestock products","450","Madagascar","5910","Export quantity","0141","Soya beans","2023","2023","t","48","A","Official figure",""
"TCL","Crops and livestock products","450","Madagascar","5910","Export quantity","01234","Tomatoes","2023","2023","t","17.01","A","Official figure",""
"TCL","Crops and livestock products","454","Malawi","5910","Export quantity","01312","Bananas","2023","2023","t","30.83","A","Official figure",""
"TCL","Crops and livestock products","454","Malawi","5910","Export quantity","01610","Coffee, green","2023","2023","t","189.61","A","Official figure",""
"TCL","Crops and livestock products","454","Malawi","5910","Export quantity","0112","Maize (corn)","2023","2023","t","3472.34","A","Official figure",""
"TCL","Crops and livestock products","454","Malawi","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","846.09","E","Estimated value",""
"TCL","Crops and livestock products","454","Malawi","5910","Export quantity","0141","Soya beans","2023","2023","t","57897.07","A","Official figure",""
"TCL","Crops and livestock products","454","Malawi","5910","Export quantity","01234","Tomatoes","2023","2023","t","41.58","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","01312","Bananas","2023","2023","t","24462.13","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","01640","Cocoa beans","2023","2023","t","104370.79","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","01610","Coffee, green","2023","2023","t","2415.33","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","0112","Maize (corn)","2023","2023","t","6113.35","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","123441.8","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","0141","Soya beans","2023","2023","t","9888.43","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","01234","Tomatoes","2023","2023","t","34708.43","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","0111","Wheat","2023","2023","t","822.05","A","Official figure",""
"TCL","Crops and livestock products","466","Mali","5910","Export quantity","01610","Coffee, green","2023","2023","t","0.01","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","466","Mali","5910","Export quantity","0112","Maize (corn)","2023","2023","t","6107.08","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","466","Mali","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","1.89","E","Estimated value",""
"TCL","Crops and livestock products","466","Mali","5910","Export quantity","0141","Soya beans","2023","2023","t","43.03","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","466","Mali","5910","Export quantity","01234","Tomatoes","2023","2023","t","11274.62","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","466","Mali","5910","Export quantity","0111","Wheat","2023","2023","t","0.1","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","470","Malta","5910","Export quantity","01610","Coffee, green","2023","2023","t","0.1","A","Official figure",""
"TCL","Crops and livestock products","470","Malta","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","3.2","E","Estimated value",""
"TCL","Crops and livestock products","470","Malta","5910","Export quantity","01234","Tomatoes","2023","2023","t","0.48","A","Official figure",""
"TCL","Crops and livestock products","470","Malta","5910","Export quantity","0111","Wheat","2023","2023","t","10500","A","Official figure",""
"TCL","Crops and livestock products","480","Mauritius","5910","Export quantity","01640","Cocoa beans","2023","2023","t","0.53","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","480","Mauritius","5910","Export quantity","01610","Coffee, green","2023","2023","t","0.02","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","480","Mauritius","5910","Export quantity","0112","Maize (corn)","2023","2023","t","2640.96","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","480","Mauritius","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","49285.5","E","Estimated value",""
"TCL","Crops and livestock products","480","Mauritius","5910","Export quantity","0141","Soya beans","2023","2023","t","1.2","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","480","Mauritius","5910","Export quantity","0111","Wheat","2023","2023","t","10000.07","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","484","Mexico","5910","Export quantity","01312","Bananas","2023","2023","t","406909.08","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5910","Export quantity","01640","Cocoa beans","2023","2023","t","19","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5910","Export quantity","01610","Coffee, green","2023","2023","t","84644.47","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5910","Export quantity","0112","Maize (corn)","2023","2023","t","104692.7","I","Imputed value",""
"TCL","Crops and livestock products","484","Mexico","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","5740.19","E","Estimated value",""
"TCL","Crops and livestock products","484","Mexico","5910","Export quantity","01234","Tomatoes","2023","2023","t","2010308.85","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5910","Export quantity","0111","Wheat","2023","2023","t","126158.51","I","Imputed value",""
"TCL","Crops and livestock products","499","Montenegro","5910","Export quantity","01610","Coffee, green","2023","2023","t","0.02","A","Official figure",""
"TCL","Crops and livestock products","499","Montenegro","5910","Export quantity","0112","Maize (corn)","2023","2023","t","780.24","A","Official figure",""
"TCL","Crops and livestock products","499","Montenegro","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","23","E","Estimated value",""
"TCL","Crops and livestock products","499","Montenegro","5910","Export quantity","01234","Tomatoes","2023","2023","t","6.07","A","Official figure",""
"TCL","Crops and livestock products","504","Morocco","5910","Export quantity","01640","Cocoa beans","2023","2023","t","0","A","Official figure",""
"TCL","Crops and livestock products","504","Morocco","5910","Export quantity","01610","Coffee, green","2023","2023","t","9.45","A","Official figure",""
"TCL","Crops and livestock products","504","Morocco","5910","Export quantity","0112","Maize (corn)","2023","2023","t","0.02","A","Official figure",""
"TCL","Crops and livestock products","504","Morocco","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","163.23","E","Estimated value",""
"TCL","Crops and livestock products","504","Morocco","5910","Export quantity","0141","Soya beans","2023","2023","t","0.18","A","Official figure",""
"TCL","Crops and livestock products","504","Morocco","5910","Export quantity","01234","Tomatoes","2023","2023","t","658746.2","A","Official figure",""
"TCL","Crops and livestock products","504","Morocco","5910","Export quantity","0111","Wheat","2023","2023","t","0.14","A","Official figure",""
"TCL","Crops and livestock products","508","Mozambique","5910","Export quantity","01312","Bananas","2023","2023","t","135115.18","A","Official figure",""
"TCL","Crops and livestock products","508","Mozambique","5910","Export quantity","01610","Coffee, green","2023","2023","t","9.86","A","Official figure",""
"TCL","Crops and livestock products","508","Mozambique","5910","Export quantity","0112","Maize (corn)","2023","2023","t","23737.45","A","Official figure",""
"TCL","Crops and livestock products","508","Mozambique","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","2616.65","E","Estimated value",""
"TCL","Crops and livestock products","508","Mozambique","5910","Export quantity","0141","Soya beans","2023","2023","t","86427.74","A","Official figure",""
"TCL","Crops and livestock products","508","Mozambique","5910","Export quantity","01234","Tomatoes","2023","2023","t","3.23","A","Official figure",""
"TCL","Crops and livestock products","508","Mozambique","5910","Export quantity","0111","Wheat","2023","2023","t","12002.15","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5910","Export quantity","01610","Coffee, green","2023","2023","t","1700.21","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5910","Export quantity","0112","Maize (corn)","2023","2023","t","1222929.65","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","1516170.51","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","5910","Export quantity","0141","Soya beans","2023","2023","t","483.87","A","Official figure",""
"TCL","Crops and livestock products","516","Namibia","5910","Export quantity","01312","Bananas","2023","2023","t","0.06","A","Official figure",""
"TCL","Crops and livestock products","516","Namibia","5910","Export quantity","01610","Coffee, green","2023","2023","t","2.75","A","Official figure",""
"TCL","Crops and livestock products","516","Namibia","5910","Export quantity","0112","Maize (corn)","2023","2023","t","76.75","A","Official figure",""
"TCL","Crops and livestock products","516","Namibia","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","491.55","E","Estimated value",""
"TCL","Crops and livestock products","516","Namibia","5910","Export quantity","01234","Tomatoes","2023","2023","t","8165.34","A","Official figure",""
"TCL","Crops and livestock products","516","Namibia","5910","Export quantity","0111","Wheat","2023","2023","t","0.84","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01312","Bananas","2023","2023","t","0.03","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01610","Coffee, green","2023","2023","t","81.25","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0112","Maize (corn)","2023","2023","t","1","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","51.76","E","Estimated value",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0141","Soya beans","2023","2023","t","10.96","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01234","Tomatoes","2023","2023","t","39.04","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0111","Wheat","2023","2023","t","0.19","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export quantity","01312","Bananas","2023","2023","t","1012848.92","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export quantity","01640","Cocoa beans","2023","2023","t","202036.21","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export quantity","01610","Coffee, green","2023","2023","t","78803.99","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export quantity","0112","Maize (corn)","2023","2023","t","345877.72","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","324119.06","E","Estimated value",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export quantity","0141","Soya beans","2023","2023","t","794252.73","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export quantity","01234","Tomatoes","2023","2023","t","866876.88","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export quantity","0111","Wheat","2023","2023","t","187323.78","A","Official figure",""
"TCL","Crops and livestock products","540","New Caledonia","5910","Export quantity","01610","Coffee, green","2023","2023","t","18.98","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","540","New Caledonia","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","0","E","Estimated value",""
"TCL","Crops and livestock products","554","New Zealand","5910","Export quantity","01312","Bananas","2023","2023","t","11.67","A","Official figure",""
"TCL","Crops and livestock products","554","New Zealand","5910","Export quantity","01640","Cocoa beans","2023","2023","t","1.69","A","Official figure",""
"TCL","Crops and livestock products","554","New Zealand","5910","Export quantity","01610","Coffee, green","2023","2023","t","288.37","A","Official figure",""
"TCL","Crops and livestock products","554","New Zealand","5910","Export quantity","0112","Maize (corn)","2023","2023","t","841.85","A","Official figure",""
"TCL","Crops and livestock products","554","New Zealand","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","213.25","E","Estimated value",""
"TCL","Crops and livestock products","554","New Zealand","5910","Export quantity","0141","Soya beans","2023","2023","t","0.05","A","Official figure",""
"TCL","Crops and livestock products","554","New Zealand","5910","Export quantity","01234","Tomatoes","2023","2023","t","904.33","A","Official figure",""
"TCL","Crops and livestock products","554","New Zealand","5910","Export quantity","0111","Wheat","2023","2023","t","1277.63","I","Imputed value",""
"TCL","Crops and livestock products","558","Nicaragua","5910","Export quantity","01312","Bananas","2023","2023","t","122056.08","A","Official figure",""
"TCL","Crops and livestock products","558","Nicaragua","5910","Export quantity","01640","Cocoa beans","2023","2023","t","5928.58","A","Official figure",""
"TCL","Crops and livestock products","558","Nicaragua","5910","Export quantity","01610","Coffee, green","2023","2023","t","139511.41","A","Official figure",""
"TCL","Crops and livestock products","558","Nicaragua","5910","Export quantity","0112","Maize (corn)","2023","2023","t","2345.14","A","Official figure",""
"TCL","Crops and livestock products","558","Nicaragua","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","4333.89","E","Estimated value",""
"TCL","Crops and livestock products","558","Nicaragua","5910","Export quantity","0141","Soya beans","2023","2023","t","175.06","A","Official figure",""
"TCL","Crops and livestock products","558","Nicaragua","5910","Export quantity","01234","Tomatoes","2023","2023","t","1263.84","A","Official figure",""
"TCL","Crops and livestock products","558","Nicaragua","5910","Export quantity","0111","Wheat","2023","2023","t","9.76","A","Official figure",""
"TCL","Crops and livestock products","562","Niger","5910","Export quantity","0112","Maize (corn)","2023","2023","t","45","A","Official figure",""
"TCL","Crops and livestock products","562","Niger","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","50","E","Estimated value",""
"TCL","Crops and livestock products","562","Niger","5910","Export quantity","01234","Tomatoes","2023","2023","t","67.5","A","Official figure",""
"TCL","Crops and livestock products","566","Nigeria","5910","Export quantity","01312","Bananas","2023","2023","t","12.86","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","566","Nigeria","5910","Export quantity","01640","Cocoa beans","2023","2023","t","329104.7","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","566","Nigeria","5910","Export quantity","01610","Coffee, green","2023","2023","t","21.73","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","566","Nigeria","5910","Export quantity","0112","Maize (corn)","2023","2023","t","1523.24","I","Imputed value",""
"TCL","Crops and livestock products","566","Nigeria","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","3716.77","E","Estimated value",""
"TCL","Crops and livestock products","566","Nigeria","5910","Export quantity","0141","Soya beans","2023","2023","t","97750.2","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","566","Nigeria","5910","Export quantity","01234","Tomatoes","2023","2023","t","116.34","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","566","Nigeria","5910","Export quantity","0111","Wheat","2023","2023","t","20.52","I","Imputed value",""
"TCL","Crops and livestock products","807","North Macedonia","5910","Export quantity","01640","Cocoa beans","2023","2023","t","15.78","A","Official figure",""
"TCL","Crops and livestock products","807","North Macedonia","5910","Export quantity","0112","Maize (corn)","2023","2023","t","14847.35","A","Official figure",""
"TCL","Crops and livestock products","807","North Macedonia","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","6615.55","E","Estimated value",""
"TCL","Crops and livestock products","807","North Macedonia","5910","Export quantity","0141","Soya beans","2023","2023","t","0.02","A","Official figure",""
"TCL","Crops and livestock products","807","North Macedonia","5910","Export quantity","01234","Tomatoes","2023","2023","t","14916.41","A","Official figure",""
"TCL","Crops and livestock products","807","North Macedonia","5910","Export quantity","0111","Wheat","2023","2023","t","18875.22","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","01312","Bananas","2023","2023","t","0.77","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","01640","Cocoa beans","2023","2023","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","01610","Coffee, green","2023","2023","t","235.96","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","0112","Maize (corn)","2023","2023","t","21.71","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","292.16","E","Estimated value",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","0141","Soya beans","2023","2023","t","2.49","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","01234","Tomatoes","2023","2023","t","22.64","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","0111","Wheat","2023","2023","t","2.61","A","Official figure",""
"TCL","Crops and livestock products","512","Oman","5910","Export quantity","01640","Cocoa beans","2023","2023","t","0","A","Official figure",""
"TCL","Crops and livestock products","512","Oman","5910","Export quantity","01610","Coffee, green","2023","2023","t","116.02","I","Imputed value",""
"TCL","Crops and livestock products","512","Oman","5910","Export quantity","0112","Maize (corn)","2023","2023","t","152.14","I","Imputed value",""
"TCL","Crops and livestock products","512","Oman","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","6369.53","E","Estimated value",""
"TCL","Crops and livestock products","512","Oman","5910","Export quantity","0141","Soya beans","2023","2023","t","0","A","Official figure",""
"TCL","Crops and livestock products","512","Oman","5910","Export quantity","01234","Tomatoes","2023","2023","t","7046.73","I","Imputed value",""
"TCL","Crops and livestock products","512","Oman","5910","Export quantity","0111","Wheat","2023","2023","t","63333.72","I","Imputed value",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01312","Bananas","2023","2023","t","140356.08","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","0112","Maize (corn)","2023","2023","t","1504232","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","4530413","E","Estimated value",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","0141","Soya beans","2023","2023","t","70932.75","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01234","Tomatoes","2023","2023","t","56119.86","A","Official figure",""
"TCL","Crops and livestock products","275","Palestine","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","25","E","Estimated value",""
"TCL","Crops and livestock products","275","Palestine","5910","Export quantity","01234","Tomatoes","2023","2023","t","11.14","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","275","Palestine","5910","Export quantity","0111","Wheat","2023","2023","t","11.5","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","591","Panama","5910","Export quantity","01312","Bananas","2023","2023","t","312850.02","A","Official figure",""
"TCL","Crops and livestock products","591","Panama","5910","Export quantity","01640","Cocoa beans","2023","2023","t","681.3","A","Official figure",""
"TCL","Crops and livestock products","591","Panama","5910","Export quantity","01610","Coffee, green","2023","2023","t","51.21","A","Official figure",""
"TCL","Crops and livestock products","591","Panama","5910","Export quantity","0112","Maize (corn)","2023","2023","t","23.82","A","Official figure",""
